P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
150; 10111; 17; 23; 4; 4; 2.0005e-08; -7.967179270000001e-07; -0.001074553944525465; 3.0000000000000004e-08; -0.06253115849999999
150; 11100110; E6; 230; 5; 4; 2.0005e-08; 3.5396517443e-05; -0.0011458642190569888; 3.0000000000000004e-08; -0.06257833455
150; 11100111; E7; 231; 6; 3; 2.0005e-08; 2.00848194375e-05; -0.001446075909903677; 3.0000000000000004e-08; -0.0624837694
150; 11101000; E8; 232; 4; 5; 2.0005e-08; 1.951582725e-05; -0.000745605159118846; 3.0000000000000004e-08; -0.0626789754
150; 11101001; E9; 233; 5; 4; 2.0005e-08; -1.3512466105e-05; -0.0011564201791025644; 3.0000000000000004e-08; -0.0626026617
150; 11101010; EA; 234; 5; 4; 2.0005e-08; 1.6925825302e-05; -0.0011487677825078857; 3.0000000000000004e-08; -0.0626182396
150; 11101011; EB; 235; 6; 5; 2.0005e-08; 3.6095617600000003e-06; -0.001706882582287594; 3.0000000000000004e-08; -0.0626638446
150; 11101100; EC; 236; 5; 5; 2.0005e-08; -5.25374674e-06; -0.0012170117030800899; 3.0000000000000004e-08; -0.06271084105
150; 11101101; ED; 237; 6; 4; 2.0005e-08; 2.209270952e-05; -0.0015289407985784958; 3.0000000000000004e-08; -0.06254274444999999
150; 11101110; EE; 238; 6; 2; 2.0005e-08; 7.254365298e-06; -0.0014673846513705215; 3.0000000000000004e-08; -0.0625388431
150; 11101111; EF; 239; 7; 7; 2.0005e-08; -4.054064105e-06; -0.0017794331484324868; 3.0000000000000004e-08; -0.06249560475
150; 11000; 18; 24; 2; 5; 2.0005e-08; -1.3723779349999999e-06; -0.00042745709411601355; 3.0000000000000004e-08; -0.06268963055
150; 11110000; F0; 240; 4; 3; 2.0005e-08; 2.250280703e-05; -0.0006961582417559676; 3.0000000000000004e-08; -0.0626161435
150; 11110001; F1; 241; 5; 3; 2.0005e-08; -1.7662635945e-05; -0.0010464618791742098; 3.0000000000000004e-08; -0.06252789410000001
150; 11110010; F2; 242; 5; 3; 2.0005e-08; -7.6952397815e-06; -0.0010493918556780306; 3.0000000000000004e-08; -0.062477483050000004
150; 11110011; F3; 243; 6; 3; 2.0005e-08; -2.209919547e-05; -0.0014858164833063923; 3.0000000000000004e-08; -0.0624576372
150; 11110100; F4; 244; 5; 7; 2.0005e-08; -4.672704722e-05; -0.00115617971787152; 3.0000000000000004e-08; -0.0627179913
150; 11110101; F5; 245; 6; 5; 2.0005e-08; -3.0159620915e-05; -0.0013590645940903519; 3.0000000000000004e-08; -0.06254164649999999
150; 11110110; F6; 246; 6; 2; 2.0005e-08; 2.0155663258499998e-05; -0.001251825414800695; 3.0000000000000004e-08; -0.06248785775
150; 11110111; F7; 247; 7; 3; 2.0005e-08; 1.1587894269e-05; -0.0017366530534029753; 3.0000000000000004e-08; -0.062433398400000006
150; 11111000; F8; 248; 5; 2; 2.0005e-08; -1.6404548988e-05; -0.0010878007961494414; 3.0000000000000004e-08; -0.06257496104999999
150; 11111001; F9; 249; 6; 4; 2.0005e-08; -2.3133361095499998e-05; -0.0013462450875582391; 3.0000000000000004e-08; -0.06256271245
150; 11001; 19; 25; 3; 4; 2.0005e-08; -9.225104805e-07; -0.0006948196501739796; 3.0000000000000004e-08; -0.0626843796
150; 11111010; FA; 250; 6; 4; 2.0005e-08; -2.7333118419e-05; -0.0013048167877377451; 3.0000000000000004e-08; -0.0625327869
150; 11111011; FB; 251; 7; 4; 2.0005e-08; 1.144343948e-05; -0.0017039135994708966; 3.0000000000000004e-08; -0.06256235245
